Date,Open,High,Low,Close
2004-09-01 00:00:00-04:00,2.548754199637749,3.350855076966944,2.45544033611477,3.2163443565368652
2004-10-01 00:00:00-04:00,3.246125219510722,4.9622530797096385,3.1989716588157577,4.731203079223633
2004-11-01 00:00:00-05:00,4.8034221473240075,5.003202430380456,4.003307043156589,4.516283988952637
2004-12-01 00:00:00-05:00,4.515539691635424,4.960517006149565,4.180999697418388,4.7845611572265625
2005-01-01 00:00:00-05:00,4.8989687617932525,5.095027346576164,4.375071916909685,4.854794502258301
2005-02-01 00:00:00-05:00,4.824019436815563,5.380427001885398,4.491962526650323,4.665436267852783
2005-03-01 00:00:00-05:00,4.697700072118522,4.71159714937773,4.282751941746613,4.479801654815674
2005-04-01 00:00:00-05:00,4.510823835559596,5.5774782096761655,4.463174003592098,5.45984411239624
2005-05-01 00:00:00-04:00,5.510719510710688,6.909184780778116,5.465055718730837,6.88114070892334
2005-06-01 00:00:00-04:00,7.028308733503409,7.674803826684829,6.636936577010633,7.3000593185424805
2005-07-01 00:00:00-04:00,7.3221467005795695,7.886992135372409,7.122366426985839,7.141476154327393
2005-08-01 00:00:00-04:00,7.150410438812684,7.438293128980384,6.783856198982285,7.097797393798828
2005-09-01 00:00:00-04:00,7.095563905410513,7.965167209034362,7.072979077366119,7.853736877441406
2005-10-01 00:00:00-04:00,7.783504319262952,9.300348239267137,7.213942726664747,9.235573768615723
2005-11-01 00:00:00-05:00,9.228624657890585,10.702285784894539,9.1578949142327,10.04884147644043
2005-12-01 00:00:00-05:00,10.155310837237453,11.073805550432429,9.90242004272535,10.295777320861816
2006-01-01 00:00:00-05:00,10.48587810407844,11.791029733549637,9.796449308061769,10.737526893615723
2006-02-01 00:00:00-05:00,9.654740823224586,10.088301631970118,8.384085658049347,8.999310493469238
2006-03-01 00:00:00-05:00,9.146728221571866,9.90217158830722,8.228233548870552,9.678813934326172
2006-04-01 00:00:00-05:00,9.667149967491236,11.185729930838804,9.62744145638382,10.372214317321777
2006-05-01 00:00:00-04:00,10.385366435766732,10.409440319482608,8.94843571454059,9.227631568908691
2006-06-01 00:00:00-04:00,9.270318550787172,10.406710624694824,9.222172682016101,10.406710624694824
2006-07-01 00:00:00-04:00,10.424331930802012,10.619148528578677,9.37331114333427,9.59443473815918
2006-08-01 00:00:00-04:00,9.557456725639899,9.67881346939137,9.017676783896375,9.394157409667969
2006-09-01 00:00:00-04:00,9.455208925727868,10.390827254555589,9.349237838420425,9.974142074584961
2006-10-01 00:00:00-04:00,9.974142127741139,12.20920291767636,9.882068591476127,11.822795867919922
2006-11-01 00:00:00-05:00,11.881612495121633,12.73136244272848,11.541613308946793,12.031758308410645
2006-12-01 00:00:00-05:00,12.060794479860894,12.220122654829664,11.225934152305465,11.427948951721191
2007-01-01 00:00:00-05:00,11.56494264880055,12.731363994842022,11.443585894223181,12.445962905883789
2007-02-01 00:00:00-05:00,12.557642478990823,12.557890496856569,10.995133725828708,11.154213905334473
2007-03-01 00:00:00-05:00,10.98594988339302,11.564941336295787,10.845234448027577,11.370372772216797
2007-04-01 00:00:00-04:00,11.360445525598568,12.222604933311185,11.220475092530076,11.69845962524414
2007-05-01 00:00:00-04:00,11.718562025531208,12.626633287172607,11.351759783244292,12.356867790222168
2007-06-01 00:00:00-04:00,12.433552797751423,13.277098491966601,12.348925503744754,12.972092628479004
2007-07-01 00:00:00-04:00,13.041332839206753,13.862542704882463,12.380939259679149,12.656909942626953
2007-08-01 00:00:00-04:00,12.66931928930569,13.074340016645886,11.923802382753744,12.787201881408691
2007-09-01 00:00:00-04:00,12.78149556015408,14.190383309021389,12.678750600797434,14.078207969665527
2007-10-01 00:00:00-04:00,14.145215601745715,17.54595375061035,14.136280307162341,17.54595375061035
2007-11-01 00:00:00-04:00,17.44147166701856,18.544607507845647,15.288059143933891,17.19850730895996
2007-12-01 00:00:00-05:00,17.14911837824036,17.98770175716964,16.19339837272792,17.160783767700195
2008-01-01 00:00:00-05:00,17.195281058579887,17.30695939902878,12.880266940434694,14.004498481750488
2008-02-01 00:00:00-05:00,13.120252114577122,13.427244987086668,11.08968728922543,11.693495750427246
2008-03-01 00:00:00-05:00,11.70168648663976,11.731714699036072,10.227528370093582,10.931350708007812
2008-04-01 00:00:00-04:00,11.11177524259846,14.514747300027098,10.944505737282524,14.252425193786621
2008-05-01 00:00:00-04:00,14.352192247370972,14.95128648398993,13.347085192970198,14.53807544708252
2008-06-01 00:00:00-04:00,14.45617707712106,14.593666386274268,12.78323115550769,13.064413070678711
2008-07-01 00:00:00-04:00,12.894661582748364,13.790572292983986,11.555013720973118,11.75727653503418
2008-08-01 00:00:00-04:00,11.726503279845279,12.673290977242916,11.463190999763462,11.497686386108398
2008-09-01 00:00:00-04:00,11.832226144292248,11.966489320155175,9.448259642728312,9.93989372253418
